split_name,repeat_id,fold_id,split_id,fraction,n_train_specimens,n_train_rows,train_mae,test_mae,train_rmse,test_rmse,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.2,8,132,0.07900283403611114,0.417534475265885,0.09617672528553652,0.4692205827260603,0.9285714285714287,0.3039527718400323
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.4,15,249,0.11533800790797141,0.5922689284026831,0.16531402813753432,0.7736975676716199,0.8607142857142854,0.2796365500928297
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.6,23,378,0.15852770487036325,0.3583196455202339,0.20231658701113872,0.41704531977598724,0.7918933246280447,0.44377104688644714
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.8,30,491,0.2094182215647598,0.45126065111116975,0.255634532311511,0.49097266748614926,0.7180058579147346,0.26747843921922837
grouped_cv,0,0,grouped_cv_repeat0_fold0,1.0,38,626,0.21294271501177575,0.4134578486534307,0.25427090419325626,0.45036396464759726,0.6916594068171668,0.33434804902403553
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.2,8,132,0.11371414003847458,0.26516863795379264,0.12972557711946156,0.3402893700506732,0.880952380952381,0.7112494861056755
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.4,15,246,0.16001464130743148,0.23084820573270032,0.19998258591799323,0.2655499245425233,0.8785714285714284,0.5775102664960614
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.6,23,378,0.2584259586939085,0.2170119492148599,0.32240236648157855,0.23230998523793012,0.6254637072481597,0.735565707852878
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.8,30,497,0.22561685787942648,0.2833912989845407,0.285766877742581,0.29750290868552687,0.6174049131604072,0.36474332620803873
grouped_cv,0,1,grouped_cv_repeat0_fold1,1.0,38,626,0.2289961960826801,0.2730226568200321,0.2955976345352023,0.29518349546415645,0.6467819963416107,0.4194548251392446
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.2,8,135,0.2200665317057217,0.4686008890080002,0.26600864024676535,0.7615367069102312,0.7380952380952381,0.6242424242424242
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.4,15,240,0.19459773763071173,0.28820563017965883,0.24610780529742546,0.3517577286169866,0.43291661399726755,0.6
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.6,23,378,0.23489833813855207,0.2151417573348092,0.27454015644122587,0.2588378515849676,0.7271380028263754,0.7212121212121211
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.8,30,489,0.2356044551602355,0.19645116930179854,0.28986141930018,0.23926178816815064,0.6189628923933284,0.8666666666666665
grouped_cv,0,2,grouped_cv_repeat0_fold2,1.0,38,627,0.25841686538648717,0.20388150508311834,0.32116778848451855,0.22524721748771923,0.5301007291051651,0.8303030303030302
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.2,8,131,0.16863747201675433,0.9640554462471531,0.20815504420065545,1.6084932988375849,0.8333333333333335,0.03333333333333333
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.4,16,261,0.18635474645379485,0.2933518025684891,0.22202020248795207,0.3646369312762737,0.7059707745760905,0.31666666666666665
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.6,23,374,0.2364912786575189,0.26259709326134617,0.294645834555685,0.3363165094569215,0.6187299422888654,0.35
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.8,31,506,0.23105863654053288,0.3194106705085696,0.2851129667122563,0.3981689784445636,0.6311649819182952,-0.13333333333333333
grouped_cv,0,3,grouped_cv_repeat0_fold3,1.0,39,641,0.23656690572668845,0.29251052615127204,0.3002105649248591,0.36889669190126556,0.6383517556784017,0.3666666666666667
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.2,8,135,0.1997874635879598,0.30540642512141275,0.2522340621612332,0.3982437329445925,0.9047619047619048,0.217575126276488
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.4,16,261,0.1681255650694579,0.30478263880341633,0.21919311502426408,0.3962884852411896,0.7941176470588236,0.326362689414732
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.6,23,381,0.2459002484750282,0.6787945723031981,0.3198319623298563,1.3254914603448864,0.6384976720744521,0.4435185266405332
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.8,31,512,0.2311514727300289,0.2066012793555582,0.2930289693951931,0.27296665590971037,0.6928197417255955,0.7447763937925935
grouped_cv,0,4,grouped_cv_repeat0_fold4,1.0,39,644,0.24869476746210997,0.1926612399127024,0.30659880501122044,0.30361180260229625,0.652019874158431,0.6276205565667923
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.2,8,132,0.12165440252521864,0.5312915145802869,0.17178290780234629,0.7144115658798917,0.9047619047619048,0.28484848484848485
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.4,15,246,0.1705025019533034,0.25828015604400256,0.21445249766354788,0.3544251199792194,0.7292228112930194,0.7575757575757575
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.6,23,384,0.2010780748620397,0.26349217124506763,0.2632585893883582,0.3621165392902628,0.7441868664139704,0.6363636363636362
grouped_cv,1,0,grouped_cv_repeat1_fold0,0.8,30,495,0.24433939670504187,0.2488139465981328,0.28755601175716605,0.30695404526637643,0.6654797009191123,0.8545454545454544
grouped_cv,1,0,grouped_cv_repeat1_fold0,1.0,38,626,0.23609524095044346,0.2238005862865248,0.29111405509764005,0.2859589834502676,0.6249247899937559,0.7818181818181817
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.2,8,138,0.07831879522968871,0.26514892341056095,0.09850326357417839,0.2895938015622754,0.8095238095238096,0.5609860386535759
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.4,15,249,0.12050215242387781,0.30362180408613265,0.1383466729649541,0.3449104822221507,0.9195005768371717,0.06707441766510144
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.6,23,372,0.23657314099009366,0.4225156595818037,0.2916176970376706,0.479248734626647,0.6665020374470508,-0.18902790432892227
grouped_cv,1,1,grouped_cv_repeat1_fold1,0.8,30,492,0.2360295119486666,0.3362192907712549,0.2931934538062833,0.40269849799832214,0.6312041577948504,-0.12195348666382083
grouped_cv,1,1,grouped_cv_repeat1_fold1,1.0,38,627,0.23744062595193,0.3121811723987252,0.2913585228702732,0.3712591433251909,0.6697313226149351,-0.018293022999573125
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.2,8,129,0.14644034969780462,0.47409271875033926,0.16017905053064896,0.5256534291010755,0.7857142857142858,-0.406060606060606
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.4,15,254,0.23479273352370056,0.39556425048299276,0.28558406207317877,0.5273347799981076,0.6398572706933845,0.24848484848484845
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.6,23,383,0.20292510517526263,0.48475912471007937,0.2454571566502002,0.5846319836684651,0.681660982935127,0.05454545454545454
grouped_cv,1,2,grouped_cv_repeat1_fold2,0.8,30,495,0.2183831835656239,0.3436489013146865,0.27212991157571986,0.4579457366478217,0.6559092570597406,0.16363636363636364
grouped_cv,1,2,grouped_cv_repeat1_fold2,1.0,38,626,0.2148879255526201,0.3288050015312111,0.2693571461804435,0.42849770766559075,0.7025281989467613,0.12727272727272726
grouped_cv,1,3,grouped_cv_repeat1_fold3,0.2,8,129,0.12422941001465745,0.6039293474402194,0.1577899858828083,1.0598830530566565,0.9047619047619048,0.33333333333333337
grouped_cv,1,3,grouped_cv_repeat1_fold3,0.4,16,263,0.23583787153148367,0.38738757546248487,0.29421998696107154,0.48550995504781547,0.5390285669049597,-0.2333333333333333
grouped_cv,1,3,grouped_cv_repeat1_fold3,0.6,23,372,0.20675720544185108,0.23542100360597676,0.2733824537830161,0.2805000318955436,0.6116600790513834,0.6833333333333333
grouped_cv,1,3,grouped_cv_repeat1_fold3,0.8,31,515,0.2265350111077827,0.23582962404858396,0.28901423757508016,0.3020434877811851,0.6038725783774185,0.7
grouped_cv,1,3,grouped_cv_repeat1_fold3,1.0,39,641,0.24215615952508174,0.26018930372899185,0.3056100498882141,0.2982190071502876,0.604505207922116,0.7999999999999999
grouped_cv,1,4,grouped_cv_repeat1_fold4,0.2,8,129,0.13813563126670766,0.4830992002597788,0.15845584417620082,0.6394448544417727,0.9523809523809524,-0.33333333333333337
grouped_cv,1,4,grouped_cv_repeat1_fold4,0.4,16,272,0.2433321404597908,0.5668737068513475,0.29109623555350495,0.7341232492583969,0.6235294117647059,0.5
grouped_cv,1,4,grouped_cv_repeat1_fold4,0.6,23,377,0.22529080820176062,0.3072661405817396,0.27793470321959646,0.35976646877163626,0.6915472916071376,0.4666666666666666
grouped_cv,1,4,grouped_cv_repeat1_fold4,0.8,31,512,0.24179884064474216,0.374473880928454,0.3124464111976796,0.44207166274356374,0.6587998820534202,0.16666666666666669
grouped_cv,1,4,grouped_cv_repeat1_fold4,1.0,39,644,0.25054396541045365,0.3123326150045369,0.31282168130080074,0.3718143033295618,0.6227218007728254,0.41666666666666663
