feature,importance,importance_abs,importance_kind,direction
img_g_mean,-0.7017840865724745,0.7017840865724745,coefficient,negative
img_brightness_p90,-0.5460850805233209,0.5460850805233209,coefficient,negative
img_b_mean,0.47973976770262394,0.47973976770262394,coefficient,positive
img_r_mean,0.394937118227243,0.394937118227243,coefficient,positive
img_glcm_homogeneity,0.37983486305799047,0.37983486305799047,coefficient,positive
img_rust_area_ratio_pct,0.2600408970177494,0.2600408970177494,coefficient,positive
img_brightness_mean,-0.2500232787696466,0.2500232787696466,coefficient,negative
img_strip_rust_std_pct,0.24282555276793208,0.24282555276793208,coefficient,positive
img_b_std,0.23457782814685504,0.23457782814685504,coefficient,positive
img_glcm_energy,-0.19838682691486673,0.19838682691486673,coefficient,negative
img_gray_hist_bin_4,-0.1901590803500266,0.1901590803500266,coefficient,negative
img_r_std,0.17496255496767613,0.17496255496767613,coefficient,positive
img_brightness_p10,0.15471808532578518,0.15471808532578518,coefficient,positive
img_strip_rust_p90_pct,-0.15416396331097462,0.15416396331097462,coefficient,negative
img_gray_hist_bin_3,-0.15394057988651752,0.15394057988651752,coefficient,negative
img_gray_hist_bin_7,0.1492132712103385,0.1492132712103385,coefficient,positive
img_brightness_std,-0.14437417541876305,0.14437417541876305,coefficient,negative
img_contrast,-0.1443741754187394,0.1443741754187394,coefficient,negative
img_rust_blob_eccentricity_max,0.1434504609751102,0.1434504609751102,coefficient,positive
img_gray_hist_bin_2,-0.12935597649378716,0.12935597649378716,coefficient,negative
img_strip_rust_max_pct,-0.12070902795812949,0.12070902795812949,coefficient,negative
img_g_std,0.11751489543671259,0.11751489543671259,coefficient,positive
img_glcm_contrast,0.113576513292723,0.113576513292723,coefficient,positive
img_rust_blob_mean_ratio_pct,-0.11040872762183421,0.11040872762183421,coefficient,negative
img_lbp_mean,0.10419704771110401,0.10419704771110401,coefficient,positive
img_gray_hist_bin_5,-0.08827560795481915,0.08827560795481915,coefficient,negative
img_lbp_std,0.07827795003667413,0.07827795003667413,coefficient,positive
img_rust_blob_eccentricity_mean,-0.0779726610011437,0.0779726610011437,coefficient,negative
img_gray_hist_bin_1,-0.07680360887831356,0.07680360887831356,coefficient,negative
img_gray_hist_bin_0,0.04995387213728077,0.04995387213728077,coefficient,positive
img_rust_blob_largest_ratio_pct,-0.047799338702978214,0.047799338702978214,coefficient,negative
img_rust_blob_count,-0.0332862023323705,0.0332862023323705,coefficient,negative
img_strip_high_count,-0.03027493264267231,0.03027493264267231,coefficient,negative
img_strip_rust_mean_pct,-0.02198957955196117,0.02198957955196117,coefficient,negative
img_strip_peak_location_cm,-0.020700471267633667,0.020700471267633667,coefficient,negative
img_gray_hist_bin_6,0.019599456300358722,0.019599456300358722,coefficient,positive
img_rust_center_of_mass_cm,0.015854672193389745,0.015854672193389745,coefficient,positive
img_gray_mask_ratio_pct,0.011844584664811895,0.011844584664811895,coefficient,positive
img_edge_to_center_rust_ratio,0.0023785142698198357,0.0023785142698198357,coefficient,positive
img_black_mask_ratio_pct,-0.0008961650929799564,0.0008961650929799564,coefficient,negative
img_strip_count,0.0,0.0,coefficient,positive
