mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std,n_splits,n_terminal_specimens,analysis_name,split_name,feature_set_name,feature_set_label,model_name,n_features
0.28128424555705456,0.0661946432693886,0.33990523170239334,0.06992310522703377,0.09579541863459624,0.35531531107216463,0.46858576804577723,0.2888951443764892,10,48,pooled_all_weeks,grouped_cv,rgb_only,RGB-only,Ridge,41
