split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,341,90,19,5,19,5,0.03855424013237676,0.13784473670765102,0.04736470342685708,0.14646482054425322,0.9601287471476354,-0.5166815368396722,0.9232120239348941,0.6668859288553503
grouped_cv,0,1,grouped_cv_repeat0_fold1,341,90,19,5,19,5,0.03269975667564863,0.2569543721455203,0.0461356767254464,0.28931398484547965,0.954234243772557,-0.8048685058472154,0.9701245210591611,-0.39999999999999997
grouped_cv,0,2,grouped_cv_repeat0_fold2,341,90,19,5,19,5,0.0399483403593172,0.21593626660011395,0.04975536113058996,0.23476531943338277,0.9547159318372255,-1.6775532067945145,0.9473225775743861,-0.3
grouped_cv,0,3,grouped_cv_repeat0_fold3,341,90,19,5,19,5,0.027482181016620484,0.1639805057329647,0.032946521714702116,0.245204494413932,0.977972260764501,-0.4664693678241947,0.9828730533323263,0.39999999999999997
grouped_cv,0,4,grouped_cv_repeat0_fold4,360,71,20,4,20,4,0.04237056315315717,0.27266597778634416,0.050773450698654,0.35628281936515044,0.9186666047498533,-0.1696608834349722,0.9454277761438775,0.6000000000000001
grouped_cv,1,0,grouped_cv_repeat1_fold0,342,89,19,5,19,5,0.035363240966577905,0.19453204402133034,0.0456296328356035,0.22747310025811143,0.957838309730691,-2.1815058620903116,0.9776029565316168,0.3
grouped_cv,1,1,grouped_cv_repeat1_fold1,341,90,19,5,19,5,0.0451539607107736,0.12534114122915696,0.057373046235618924,0.13445934493277106,0.9440140032979363,-2.91666279024046,0.913082002481336,0.0
grouped_cv,1,2,grouped_cv_repeat1_fold2,341,90,19,5,19,5,0.0394172191839382,0.12985494489622718,0.05048763993720779,0.1412004980157043,0.9520234804535496,0.2663533765129932,0.9455666506465373,0.6
grouped_cv,1,3,grouped_cv_repeat1_fold3,341,90,19,5,19,5,0.021575464108970616,0.3724644348639762,0.02704639385940553,0.3988349428953116,0.9695416171962964,-0.45486675636850094,0.995610568090226,-0.7
grouped_cv,1,4,grouped_cv_repeat1_fold4,359,72,20,4,20,4,0.04031284766181671,0.15896991874864913,0.0495943381898895,0.18870103378017977,0.9509258104450692,-0.14037086147985844,0.9710205662624218,-0.19999999999999998
