target,model_name,target_transform,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std
wire_area_loss_frac,CatBoost,sqrt,0.14535663905109256,0.0401325108679855,0.18185774236485208,0.048261729038878924,-0.8942567003509885,0.4033600804463799,-0.30999999999999994,0.10268420213752469
wire_area_loss_frac,RandomForest,sqrt,0.15378277771960255,0.042371894776773146,0.18876613096426614,0.050973471964266034,-1.0404148267733335,0.4537112240494298,-0.1137019396684917,0.0790026049942164
wire_area_loss_frac,XGBoost,sqrt,0.1572294460725162,0.05735717326326598,0.1986820254937419,0.06746247877163487,-1.2583808716747735,0.81717291560301,-0.14197566786923843,0.048294800476121356
wire_area_loss_frac,GradientBoosting,sqrt,0.18287711241528004,0.05404276946178072,0.21740297166521474,0.06547239885971154,-1.7036689352175605,0.7709621120015369,-0.2860869565217391,0.13404285069449337
