target,model_name,target_transform,split_id,mae,rmse,r2,spearman
ultimate_load_kn,RandomForest,none,gss_0,0.11888501058201142,0.14008088512406272,0.5729470853089111,0.6686960980480711
ultimate_load_kn,RandomForest,none,gss_1,0.19754721777296855,0.2471530533341551,0.7049051605198274,0.7538028741632801
ultimate_load_kn,RandomForest,none,gss_2,0.18177321524771511,0.20372783153001947,0.6420622534416158,0.6848484848484848
ultimate_load_kn,RandomForest,none,gss_3,0.16172989442039487,0.19024994894433805,0.7391705418838268,0.9393939393939393
ultimate_load_kn,RandomForest,none,gss_4,0.22794910137085228,0.24563098357120958,0.308287989794671,0.5878787878787878
ultimate_load_kn,GradientBoosting,none,gss_0,0.13321551360993789,0.15236996681603668,0.4947309672132124,0.705170430668875
ultimate_load_kn,GradientBoosting,none,gss_1,0.17250012988479257,0.23429710497894002,0.7348061188332733,0.7294866524160775
ultimate_load_kn,GradientBoosting,none,gss_2,0.17923348376125675,0.23472167188834675,0.524869232691187,0.6969696969696969
ultimate_load_kn,GradientBoosting,none,gss_3,0.17691993568312073,0.2141203230517323,0.6696127179429253,0.9151515151515152
ultimate_load_kn,GradientBoosting,none,gss_4,0.25996909133806423,0.289494496520854,0.0391852850001404,0.6121212121212121
ultimate_load_kn,XGBoost,none,gss_0,0.17201320981979365,0.20000446769844804,0.12943073626543522,0.7659609850368815
ultimate_load_kn,XGBoost,none,gss_1,0.19295952033996586,0.24603107734174703,0.7075783042611561,0.6930123197952737
ultimate_load_kn,XGBoost,none,gss_2,0.1962969226837158,0.22511233929514987,0.5629759106649532,0.6484848484848483
ultimate_load_kn,XGBoost,none,gss_3,0.1678158240318298,0.22764582822976473,0.6265547556701025,0.8787878787878788
ultimate_load_kn,XGBoost,none,gss_4,0.23218043565750124,0.2549269464844168,0.25494126633569814,0.6121212121212121
ultimate_load_kn,CatBoost,none,gss_0,0.11662047368217102,0.1332073887509509,0.613828191737645,0.6747751534848716
ultimate_load_kn,CatBoost,none,gss_1,0.217681227115317,0.2817124904838195,0.6166090468860093,0.7112494861056755
ultimate_load_kn,CatBoost,none,gss_2,0.17120952632500286,0.2040515343718485,0.6409238963097583,0.8424242424242423
ultimate_load_kn,CatBoost,none,gss_3,0.1736587091238211,0.18454361815306872,0.7545824571696442,0.9393939393939393
ultimate_load_kn,CatBoost,none,gss_4,0.20380793965494837,0.22806413264719017,0.40368875207663923,0.5757575757575757
