feature,importance
ageing_days,0.5994810799733776
img_gray_hist_bin_0,0.055758854172030026
img_lbp_std,0.03422951828559484
img_rust_blob_eccentricity_mean,0.031510523214776764
img_glcm_energy,0.024012853905350465
img_b_std,0.023984050650492784
img_gray_hist_bin_1,0.023413056057589744
img_rust_area_ratio_pct,0.01979257154520152
img_glcm_homogeneity,0.019340012780191138
img_r_mean,0.01421846693095096
img_gray_hist_bin_3,0.014162324451357148
img_black_mask_ratio_pct,0.012474593501971725
img_glcm_contrast,0.01063650757681232
img_gray_hist_bin_5,0.010309759554676931
img_rust_blob_largest_ratio_pct,0.009777829177927603
img_strip_high_count,0.00882513090866365
img_brightness_p10,0.008795297334348109
img_strip_peak_location_cm,0.007869876686068535
img_rust_blob_count,0.007714449027669711
img_rust_center_of_mass_cm,0.007021236251013743
img_gray_hist_bin_4,0.005533570350633958
img_brightness_p90,0.005196505715873833
img_brightness_mean,0.005168506856191191
img_strip_rust_p90_pct,0.0049890676675406614
img_gray_mask_ratio_pct,0.004834576410750979
img_lbp_mean,0.0046840618481268645
img_rust_blob_mean_ratio_pct,0.00462640049717018
img_gray_hist_bin_6,0.00440291742416851
img_gray_hist_bin_7,0.0041988152040106
img_brightness_std,0.0038321027184279608
img_b_mean,0.002497198747493
img_strip_rust_std_pct,0.0024309918539086877
img_r_std,0.0016097665745581722
img_strip_rust_max_pct,0.0014131083504772897
img_gray_hist_bin_2,0.0012544177946026665
