feature,importance
cover_mm,44.68227663419786
treatment_label_coarse_G,9.179412236293008
campaign_id_campaign_1,4.429467875890263
split_group_treatment_G_PAINT,3.390835498881012
treatment_coarse_PA,3.390560916633142
ageing_days,2.6441849761356186
split_group_treatment_S5_VF,2.388673742790975
split_group_treatment_F_SA_BRUSH,2.0769557682866804
series_id_F,1.989946079260388
treatment_label_coarse_SA,1.9279333969423542
series_id_S5,1.6379230295939717
treatment_label_coarse_VF,1.5671364608466265
treatment_label_coarse_D,1.3607678208389833
split_group_treatment_E_SA_SPRAY,1.2550018756503323
treatment_protocol_surface_inhibitor_brush_campaign2,1.2493829631417797
treatment_protocol_surface_applied_inhibitor_campaign1,1.1282856053522619
split_group_treatment_S1_MI,1.0978075691974667
treatment_label_coarse_MI,1.0876387636240448
split_group_treatment_S3_PA_SA,1.050807795752973
treatment_protocol_no_treatment_control,0.9684602905841445
treatment_coarse_VF,0.8746842445200039
campaign_id_campaign_2,0.8634663440312568
treatment_coarse_SA_PA,0.7726949097793346
treatment_coarse_False,0.7510233723672999
treatment_coarse_SA,0.6655995823919297
series_id_S3,0.6189855201763373
series_id_E,0.6099011142180107
treatment_coarse_MI,0.5898811854320989
treatment_protocol_paint_campaign2,0.5862722037171078
treatment_protocol_glass_based_compound,0.5400289669777538
treatment_protocol_mixed_in_inhibitor,0.5258162017345749
series_id_S4,0.4542480315405172
treatment_coarse_SA_VF,0.4505450353761581
split_group_treatment_S4_SA_VF,0.4349669056051689
treatment_protocol_surface_inhibitor_plus_glass_compound,0.43157970062465645
treatment_protocol_paint_plus_surface_inhibitor,0.4284592005353542
split_group_treatment_D_NO,0.4146574044004842
series_id_S1,0.3001374568193181
series_id_S2,0.29882043913882655
series_id_G,0.29249044150001985
split_group_treatment_S2_SA,0.2830157339387054
treatment_protocol_surface_inhibitor_spray_campaign2,0.24211429696686107
treatment_protocol_paint_only,0.043455818715410294
series_id_D,0.023696589598860226
