feature,feature_value,feature_value_label,prediction_mean,feature_kind
img_gray_mask_ratio_pct,0.0033862433862433864,0.003386,2.071378885089531,numeric
img_gray_mask_ratio_pct,0.026350369207512044,0.02635,2.080549866856621,numeric
img_gray_mask_ratio_pct,0.09511715797430081,0.09512,2.275367505403584,numeric
img_gray_mask_ratio_pct,0.21101071767738427,0.211,2.2755546378473364,numeric
img_gray_mask_ratio_pct,0.3487660135279183,0.3488,2.257216042906312,numeric
img_gray_mask_ratio_pct,0.6093858170048646,0.6094,2.2538094501639816,numeric
img_gray_mask_ratio_pct,1.0932573599240267,1.093,2.2524440196401,numeric
img_gray_mask_ratio_pct,3.0306118572785223,3.031,2.169787445861325,numeric
img_black_mask_ratio_pct,0.00019536019536019536,0.0001954,2.2901656401086012,numeric
img_black_mask_ratio_pct,0.0006977149834292691,0.0006977,2.331857978554706,numeric
img_black_mask_ratio_pct,0.0012062716824621583,0.001206,2.3263940673263668,numeric
img_black_mask_ratio_pct,0.0019396476539333678,0.00194,2.3263940673263668,numeric
img_black_mask_ratio_pct,0.0031893327131422363,0.003189,2.3263940673263668,numeric
img_black_mask_ratio_pct,0.00659418183227707,0.006594,2.3263940673263668,numeric
img_black_mask_ratio_pct,0.009295114057018817,0.009295,2.3263940673263668,numeric
img_black_mask_ratio_pct,0.01868945868945868,0.01869,2.3263940673263668,numeric
img_glcm_energy,0.08843700147320441,0.08844,2.098960308201555,numeric
img_glcm_energy,0.10537602630908291,0.1054,2.098960308201555,numeric
img_glcm_energy,0.12176478017146802,0.1218,2.134219196796551,numeric
img_glcm_energy,0.14161295686130315,0.1416,2.176778316364843,numeric
img_glcm_energy,0.16849951979771577,0.1685,2.1859490680442617,numeric
img_glcm_energy,0.212052099686901,0.2121,2.1930878745785933,numeric
img_glcm_energy,0.3677741321065869,0.3678,2.2041026385397138,numeric
img_glcm_energy,0.9196883244325844,0.9197,2.2162074457409644,numeric
img_gray_hist_bin_0,4.315900149233483e-07,4.316e-07,2.1066524166834477,numeric
img_gray_hist_bin_0,1.9023635095063663e-06,1.902e-06,2.109344267529023,numeric
img_gray_hist_bin_0,4.000595964881679e-06,4.001e-06,2.187427347674461,numeric
img_gray_hist_bin_0,6.974484950675426e-06,6.974e-06,2.187427347674461,numeric
img_gray_hist_bin_0,1.2003604860747714e-05,1.2e-05,2.2084485986662257,numeric
img_gray_hist_bin_0,2.11935771459581e-05,2.119e-05,2.2356514167283823,numeric
img_gray_hist_bin_0,3.9902998236331566e-05,3.99e-05,2.2356514167283823,numeric
img_gray_hist_bin_0,0.00011482013112304091,0.0001148,2.2356514167283823,numeric
img_r_std,3.762124414735036,3.762,2.199070760852969,numeric
img_r_std,15.44285552717277,15.44,2.197045181435893,numeric
img_r_std,19.22014214910899,19.22,2.1969306370399275,numeric
img_r_std,22.037342797997436,22.04,2.189379342030567,numeric
img_r_std,24.581966529961353,24.58,2.1845786827155718,numeric
img_r_std,28.010440030968176,28.01,2.132579689744025,numeric
img_r_std,31.725545130839144,31.73,2.1009305587211498,numeric
img_r_std,37.80189227279754,37.8,2.0878475582191554,numeric
img_glcm_homogeneity,0.36362532927367375,0.3636,2.1052860269999636,numeric
img_glcm_homogeneity,0.41574293131292456,0.4157,2.1054033913045465,numeric
img_glcm_homogeneity,0.4520989685255147,0.4521,2.1054033913045465,numeric
img_glcm_homogeneity,0.49034988491778764,0.4903,2.1379575714954284,numeric
img_glcm_homogeneity,0.5312206109757422,0.5312,2.148783115575601,numeric
img_glcm_homogeneity,0.5910961054464148,0.5911,2.1701275916470903,numeric
img_glcm_homogeneity,0.7427860702347068,0.7428,2.236323433734366,numeric
img_glcm_homogeneity,0.9663967144858705,0.9664,2.2430927125330347,numeric
