index,fraction,n_train_specimens_mean,n_train_specimens_std,n_train_rows_mean,n_train_rows_std,train_mae_mean,train_mae_std,test_mae_mean,test_mae_std,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std,train_spearman_mean,train_spearman_std,test_spearman_mean,test_spearman_std
0,0.2,8.0,0.0,132.2,3.0110906108363205,0.07666166176835097,0.023114823052152143,0.28544095329318553,0.08162280135721968,0.10101320811725847,0.030180891319975586,0.3336640769777857,0.08377106139192386,0.980952380952381,0.029268395102517112,0.5501937992182306,0.17902053305465596
1,0.4,15.4,0.5163977794943222,254.1,9.870832453918633,0.07274563884331332,0.014005942244075914,0.24991218091129372,0.06193614166136561,0.09700066919905767,0.02378225696086681,0.30329780669122064,0.06396956180427887,0.9536939563721892,0.028195443713791627,0.6225985786070601,0.14089209270659292
2,0.6,23.0,0.0,377.7,4.1912607490666405,0.0813831030237531,0.013485572152762955,0.2264280683790334,0.05860950182567417,0.11287346146166626,0.019018994962031372,0.280778428475819,0.06431466908077582,0.9650985584215335,0.017417880722038016,0.6288757588340717,0.1404358306816736
3,0.8,30.4,0.5163977794943224,500.4,9.845472732852064,0.08582643230594325,0.008509252748040218,0.23036022150407826,0.05107010850532803,0.11487944213840928,0.011181270861585487,0.28090315898651563,0.060167319606741536,0.9655831273516396,0.010052494305189355,0.6890018452752715,0.15410563242717504
4,1.0,38.4,0.5163977794943211,632.8,8.416914187779538,0.09027910087685038,0.01143081928961263,0.2275215742172807,0.06426957243254003,0.12138559896030454,0.01599682208295674,0.27999012776209276,0.06960503420501864,0.9608418211080277,0.01263679929930468,0.6717188880357435,0.15350013220055864
