split_name,repeat_id,fold_id,split_id,fraction,n_train_specimens,n_train_rows,train_mae,test_mae,train_rmse,test_rmse,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.2,8,132,0.041008636960684325,0.4194480254929346,0.054908484743663374,0.45968833046396984,0.9761904761904763,0.46808726863364974
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.4,15,249,0.06383020900271913,0.38634414014756463,0.07552479522845078,0.4264852376246401,0.9607142857142855,0.5775102664960614
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.6,23,378,0.06214044363370798,0.33949731729347526,0.08988131573513677,0.38616633515921345,0.9728127733258375,0.705170430668875
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.8,30,491,0.06869736024502102,0.32544426315400055,0.09135899908904725,0.3697555598915734,0.9761852736559288,0.7112494861056755
grouped_cv,0,0,grouped_cv_repeat0_fold0,1.0,38,626,0.07028703653535077,0.3545067717346033,0.09013477751392487,0.4049693748071953,0.9742776357144487,0.6626170426112704
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.2,8,132,0.06531613263045494,0.2757385579327354,0.0719407622950181,0.3107038163050326,1.0,0.34650615989763683
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.4,15,246,0.06011671198380045,0.24308847638353734,0.07897989200638716,0.29777855718466933,0.9749999999999999,0.44377104688644714
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.6,23,378,0.09194385486640538,0.16900179957426195,0.11813552879758145,0.20669014261082025,0.9666257293835195,0.5592731001856595
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.8,30,497,0.08433054533651953,0.17103576531195658,0.11304574806345183,0.19749581218399642,0.9770755475033123,0.7173285415424762
grouped_cv,0,1,grouped_cv_repeat0_fold1,1.0,38,626,0.08320376720615533,0.22400404938317905,0.11480084737769314,0.2663314177868229,0.978108634169679,0.5410359338752574
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.2,8,135,0.10716147376903193,0.2585621175248919,0.1449599469861761,0.31616447961261546,0.9047619047619048,0.7575757575757575
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.4,15,240,0.0885838187888944,0.2579863409144128,0.12540684907924496,0.3292933334224206,0.9695901024236324,0.6727272727272726
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.6,23,378,0.08201218284323601,0.24458059010746727,0.11160455607882191,0.2869401508397413,0.9540287868490176,0.7939393939393938
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.8,30,489,0.09199276707052247,0.22381051013266623,0.12146930199545974,0.29252991827761465,0.955486406704264,0.8181818181818182
grouped_cv,0,2,grouped_cv_repeat0_fold2,1.0,38,627,0.08777250720427617,0.2374323813096361,0.1246286153314736,0.2897328437747109,0.9679291239886382,0.6969696969696969
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.2,8,131,0.0715454688423307,0.17922959087186804,0.09921382309372895,0.20615705025184633,0.9761904761904763,0.7999999999999999
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.4,16,261,0.07750134579970347,0.18584449061258565,0.12420614470495561,0.23311297764072486,0.9506287048049652,0.7833333333333333
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.6,23,374,0.10153529403222454,0.1468179440912451,0.12795711888347913,0.1787793211766462,0.9266123336993791,0.8499999999999999
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.8,31,506,0.10172408749928143,0.16651899206913445,0.13552406791511448,0.20947556550750568,0.9476551885753117,0.8499999999999999
grouped_cv,0,3,grouped_cv_repeat0_fold3,1.0,39,641,0.11076153006349394,0.14225554876278004,0.1507384008060179,0.18482818361459857,0.9428976844778677,0.8666666666666667
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.2,8,135,0.09006585118315788,0.22826308799028824,0.12715331633571694,0.26487799738103723,1.0,0.5523060897787772
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.4,16,261,0.06374696086004429,0.21723494539493396,0.07623235805697227,0.25254500737149205,0.961764705882353,0.6778302010921357
