target,model_name,target_transform,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,spearman_mean,spearman_std
ultimate_load_kn,XGBoost,none,0.648555966715018,0.038097905720105206,0.6954155435864936,0.029293328871126383,-9.500784271650916,0.33781194300826956,0.11599671367364466,0.17081217113185415
ultimate_load_kn,CatBoost,none,0.6761641554435595,0.04982384290030957,0.7086065733274483,0.048416095364775195,-9.903833624691945,0.9220373857366987,0.18818911370343394,0.031103836235723003
ultimate_load_kn,RandomForest,none,0.6934484733245169,0.11319971055041719,0.7273095111805571,0.11006721873501919,-10.542161400041696,2.8752806605807373,0.2317326241711337,0.06068926255415007
ultimate_load_kn,GradientBoosting,none,0.7202023481814019,0.1422950104985655,0.7675507943503027,0.1304877387866308,-11.880698268786997,3.6785569047849096,0.11334930200869357,0.02801559521043607
