split_name,repeat_id,fold_id,split_id,fraction,n_train_specimens,n_train_rows,train_mae,test_mae,train_rmse,test_rmse,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.2,8,132,0.0006168097257614469,0.45723947715759283,0.0007535699178674893,0.5018377818822884,1.0,-0.01823716631040194
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.4,15,249,0.004218969027201336,0.37725976419448853,0.005157377923476944,0.4335911930652705,1.0,0.18845071854082002
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.6,23,378,0.016028611970984378,0.3591460866928101,0.020537400773141756,0.40088926381833345,0.9985171758730649,0.6504589317376691
grouped_cv,0,0,grouped_cv_repeat0_fold0,0.8,30,491,0.018212716102600106,0.37226313066482547,0.02518464070859126,0.42257242278317425,0.9955487298365182,0.43769199144964654
grouped_cv,0,0,grouped_cv_repeat0_fold0,1.0,38,626,0.02813058828052721,0.37761753511428836,0.039139303760660354,0.4272954806499886,0.9850044313890938,0.38298049251844074
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.2,8,132,0.0027811360359192294,0.2902149429321289,0.0030823822273845884,0.3500357492970523,1.0,0.13981827504641486
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.4,15,246,0.009825527826944984,0.2591585955619812,0.012420112136846328,0.29805340261460433,1.0,0.40729671426564323
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.6,23,378,0.022855324952498757,0.23406980848312378,0.02682603646074366,0.30857118633017594,0.9962919921778988,0.43161293601284584
grouped_cv,0,1,grouped_cv_repeat0_fold1,0.8,30,497,0.02952231852213542,0.23715710258483885,0.03837892279590284,0.30454020676544885,0.9924327713706763,0.3586642707712381
grouped_cv,0,1,grouped_cv_repeat0_fold1,1.0,38,626,0.030726438196081868,0.25597406244277954,0.03843123320507005,0.3076694601746011,0.9903678292264162,0.3039527718400323
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.2,8,135,0.0007046735286712624,0.2928974885940551,0.0012816108283836788,0.33135094630374406,1.0,0.4424242424242424
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.4,15,240,0.00621780872344971,0.3035330576896667,0.008243257689565877,0.3640894384883623,0.9982126884730385,0.406060606060606
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.6,23,378,0.010720506336378019,0.2747276911735534,0.01277765657093862,0.31872095305772524,0.9970342295722634,0.5636363636363636
grouped_cv,0,2,grouped_cv_repeat0_fold2,0.8,30,489,0.019296928087870306,0.2599377522468566,0.028105282685184377,0.2925478337183167,0.9966615721457476,0.5878787878787878
grouped_cv,0,2,grouped_cv_repeat0_fold2,1.0,38,627,0.023982283692610917,0.2451081414222717,0.030691033707592127,0.29538679018211633,0.9936515421880422,0.6242424242424242
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.2,8,131,0.0013140779733658015,0.32727162679036464,0.0016262319945445213,0.39460924664092273,1.0,0.25
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.4,16,261,0.006049404740333497,0.20407417774200443,0.008669320557467518,0.2317986603562711,0.997791679306917,0.7333333333333334
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.6,23,374,0.018134597695392114,0.2550902260674371,0.02487162798722451,0.3293934389685463,0.9933284217257343,0.7
grouped_cv,0,3,grouped_cv_repeat0_fold3,0.8,31,506,0.03194785733376779,0.1925945557488336,0.042007220749204356,0.23611467233687225,0.9853758186867599,0.7166666666666667
grouped_cv,0,3,grouped_cv_repeat0_fold3,1.0,39,641,0.037737236022949205,0.1360366323259142,0.046712760191038406,0.18254878488371643,0.9829908320192868,0.8333333333333333
grouped_cv,0,4,grouped_cv_repeat0_fold4,0.2,8,135,0.0014250212907791493,0.211127487288581,0.0016226326914795604,0.29197081737469166,1.0,0.35983578576496095
