split_name,repeat_id,fold_id,split_id,n_train_rows,n_test_rows,n_train_terminal_rows,n_test_terminal_rows,train_specimens,test_specimens,train_mae,test_mae,train_rmse,test_rmse,train_r2,test_r2,train_spearman,test_spearman
grouped_cv,0,0,grouped_cv_repeat0_fold0,305,87,34,9,34,9,0.11128235212635852,0.2605083458430429,0.1459816378792218,0.29941716990397965,0.8634281789803158,0.03133394174719217,0.8769677927652315,0.65
grouped_cv,0,1,grouped_cv_repeat0_fold1,314,78,34,9,34,9,0.08039463896765031,0.21323622904195072,0.10895373741581413,0.27205717459721984,0.9103845374585544,0.5704627218367607,0.9267920347382997,0.7531446678801508
grouped_cv,0,2,grouped_cv_repeat0_fold2,301,91,34,9,34,9,0.12136711249175314,0.14303113384361324,0.15827382159805203,0.17196481641769304,0.8111656910849452,0.8373471307069357,0.8683426529060861,0.9121418755437382
grouped_cv,0,3,grouped_cv_repeat0_fold3,321,71,35,8,35,8,0.11362437520438902,0.22453156994453377,0.14755829736501538,0.27565534485305676,0.8600717590312937,0.1331843884733992,0.9103390662746415,0.7619047619047621
grouped_cv,0,4,grouped_cv_repeat0_fold4,327,65,35,8,35,8,0.10202334071603449,0.21253452143278584,0.12992224381443698,0.25417273705411536,0.8773106618395795,0.6120147947543658,0.9104028579474904,0.7857142857142858
grouped_cv,1,0,grouped_cv_repeat1_fold0,312,80,34,9,34,9,0.10724386246805706,0.21962889711600245,0.1439471099512745,0.2685066815187469,0.8715734372496331,0.007079457333799111,0.9054787431306865,0.5833333333333334
grouped_cv,1,1,grouped_cv_repeat1_fold1,310,82,34,9,34,9,0.10147775664708507,0.19641736434328566,0.14433439687299102,0.21826593383990311,0.8563250651635657,0.6364864773936543,0.8966149849700822,0.9500000000000001
grouped_cv,1,2,grouped_cv_repeat1_fold2,314,78,34,9,34,9,0.09830831233429053,0.22284646006739994,0.12332813067009235,0.2816706688496226,0.8963773850731278,0.34496599452585996,0.889805941003691,0.8499999999999999
grouped_cv,1,3,grouped_cv_repeat1_fold3,320,72,35,8,35,8,0.1143485016649392,0.1641654698414492,0.148060809203745,0.20626355657641537,0.8337714563474347,0.7777893740254349,0.8638274365419265,0.7857142857142858
grouped_cv,1,4,grouped_cv_repeat1_fold4,312,80,35,8,35,8,0.10754262663876779,0.23156302526816133,0.1492190748545023,0.2892234926232283,0.8289156160508262,0.5770969227240719,0.8814794405971135,0.6666666666666669
