feature,feature_value,feature_value_label,prediction_mean,feature_kind
img_black_mask_ratio_pct,0.00019536019536019536,0.0001954,2.2569384811500233,numeric
img_black_mask_ratio_pct,0.0006977149834292691,0.0006977,2.2956490117288872,numeric
img_black_mask_ratio_pct,0.0012062716824621583,0.001206,2.2934290892556404,numeric
img_black_mask_ratio_pct,0.0019396476539333678,0.00194,2.293616104065694,numeric
img_black_mask_ratio_pct,0.0031893327131422363,0.003189,2.2938264502888233,numeric
img_black_mask_ratio_pct,0.00659418183227707,0.006594,2.2938264502888233,numeric
img_black_mask_ratio_pct,0.009295114057018817,0.009295,2.2938264502888233,numeric
img_black_mask_ratio_pct,0.01868945868945868,0.01869,2.294730513195322,numeric
img_gray_hist_bin_0,4.315900149233483e-07,4.316e-07,2.1587395934781295,numeric
img_gray_hist_bin_0,1.9023635095063663e-06,1.902e-06,2.1640415224805944,numeric
img_gray_hist_bin_0,4.000595964881679e-06,4.001e-06,2.193515780752739,numeric
img_gray_hist_bin_0,6.974484950675426e-06,6.974e-06,2.199612275689049,numeric
img_gray_hist_bin_0,1.2003604860747714e-05,1.2e-05,2.210175350553317,numeric
img_gray_hist_bin_0,2.11935771459581e-05,2.119e-05,2.2309670205664847,numeric
img_gray_hist_bin_0,3.9902998236331566e-05,3.99e-05,2.234188503320841,numeric
img_gray_hist_bin_0,0.00011482013112304091,0.0001148,2.2370243429685512,numeric
img_glcm_energy,0.08843700147320441,0.08844,2.1202811328258586,numeric
img_glcm_energy,0.10537602630908291,0.1054,2.1175537186235602,numeric
img_glcm_energy,0.12176478017146802,0.1218,2.1458560062570005,numeric
img_glcm_energy,0.14161295686130315,0.1416,2.167613002955537,numeric
img_glcm_energy,0.16849951979771577,0.1685,2.1808237435694138,numeric
img_glcm_energy,0.212052099686901,0.2121,2.1812710285789594,numeric
img_glcm_energy,0.3677741321065869,0.3678,2.192489949399994,numeric
img_glcm_energy,0.9196883244325844,0.9197,2.1962313627925445,numeric
img_strip_rust_mean_pct,0.006216538600238564,0.006217,2.1601785858421954,numeric
img_strip_rust_mean_pct,0.05742877749729535,0.05743,2.1557305813137106,numeric
img_strip_rust_mean_pct,0.1552387028766401,0.1552,2.152593702341603,numeric
img_strip_rust_mean_pct,0.3240048267635715,0.324,2.1522305099159365,numeric
img_strip_rust_mean_pct,0.8898790535104991,0.8899,2.1488469421637495,numeric
img_strip_rust_mean_pct,2.755396820993647,2.755,2.1488469421637495,numeric
img_strip_rust_mean_pct,5.153401873199925,5.153,2.1488469421637495,numeric
img_strip_rust_mean_pct,13.910990596133026,13.91,2.1494217324347322,numeric
img_gray_mask_ratio_pct,0.0033862433862433864,0.003386,2.086525105194256,numeric
img_gray_mask_ratio_pct,0.026350369207512044,0.02635,2.092454179349048,numeric
img_gray_mask_ratio_pct,0.09511715797430081,0.09512,2.249208764390909,numeric
img_gray_mask_ratio_pct,0.21101071767738427,0.211,2.2421358433444945,numeric
img_gray_mask_ratio_pct,0.3487660135279183,0.3488,2.220356790817492,numeric
img_gray_mask_ratio_pct,0.6093858170048646,0.6094,2.2141561089213067,numeric
img_gray_mask_ratio_pct,1.0932573599240267,1.093,2.212323063393459,numeric
img_gray_mask_ratio_pct,3.0306118572785223,3.031,2.146715671313849,numeric
img_rust_blob_mean_ratio_pct,0.000505090662168878,0.0005051,2.1671366233439873,numeric
img_rust_blob_mean_ratio_pct,0.0009222044717131641,0.0009222,2.17961493409539,numeric
img_rust_blob_mean_ratio_pct,0.001308831578303708,0.001309,2.1785933347477773,numeric
img_rust_blob_mean_ratio_pct,0.0020934499237220323,0.002093,2.1680150826269697,numeric
img_rust_blob_mean_ratio_pct,0.004249380005076269,0.004249,2.150794728215214,numeric
img_rust_blob_mean_ratio_pct,0.007310006949462731,0.00731,2.1069431292875076,numeric
img_rust_blob_mean_ratio_pct,0.01220114729902433,0.0122,2.1033634758176456,numeric
img_rust_blob_mean_ratio_pct,0.029011511474449456,0.02901,2.0806759942497224,numeric
